0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.160114739371272741e+00,-3.358393132999173858e+00,-4.292544833457914599e+00,-7.235312265845998958e-01,5.167373032840187008e+00,-1.012359741749645536e+01
7.617368719835254653e-01,3.920249812195402139e-01,-1.932210878792879116e+00,-7.556617239202498837e-01,1.163234836805611039e+01,-7.914435366307071895e+00
-3.980159152305369208e+00,-4.408821780483453523e+00,-4.483026623956176238e+00,-3.837693715682786610e+00,6.065930374925780910e+00,-7.804985384704020035e+00
-9.735970091555241623e+00,-9.576945590421614085e+00,-9.095562200213697324e+00,-9.630999468681682885e+00,-1.061795129762583301e+01,-9.865460832420573922e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.026202504055652831e+01,-1.067800792383871844e+01,-1.066955607510574922e+01,-1.063643510283173654e+01,-1.271195300397433847e+01,-1.205489111001812752e+01
-7.765654369527250189e+00,-7.865903588079565800e+00,-6.071393195406891152e+00,-7.873934055568116541e+00,-8.093296454859254752e+00,-7.997589183194032003e+00
2.537775317656443708e+00,-6.204467693362379244e+00,-6.217767283223960106e+00,-6.271796287037119555e+00,-1.003937725930690128e+01,-8.096008032703128521e+00
-4.847038047724402610e+00,-8.768765655208554222e+00,-8.561030313849828488e+00,-8.668140912518415675e+00,-1.258655452835234811e+01,-1.062894877881002920e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.772817183434250321e+00,-9.286769630353738592e+00,-9.323857673710264748e+00,-9.256187395944667884e+00,-1.150876710150086701e+01,-1.100297724713538727e+01
-8.672221932382365495e+00,-8.815680916369460718e+00,-7.333820660117194024e+00,-8.714701693115024739e+00,-9.923873229723273681e+00,-1.154138555081816797e+01
-5.587150452035260173e+00,-7.885677189562826150e+00,-7.884018580131392895e+00,-8.035084394133566121e+00,-1.180570195444905401e+01,-1.112008933849282499e+01
-1.038916722654924563e+01,-1.036339207859255396e+01,-8.351588940384624848e+00,-1.035798463904941435e+01,-1.062442530372778826e+01,-1.354289213582517171e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.177651717533807485e+01,1.363117406955827349e+01,1.036259036253743204e+01,1.476652022568593026e+01,7.093539248148378107e+00,1.999999999999998579e+01
-2.664197484508727953e+00,-9.412716638277310865e-01,6.914379579841638979e+00,-1.015521498900383346e+00,-7.746366483950644977e+00,-3.163908259968407410e+00
1.120611610748001219e+01,1.539999565164409834e+00,-3.225241213385749983e+00,-3.144283965053680241e-01,-4.554748692243393293e+00,2.983432870504496570e-01
7.397265099279391798e+00,-1.278244471720831221e+00,-3.661707221227404219e+00,-4.097075456571328544e+00,-1.050917215318168019e+01,-3.423445649305238092e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.474995970734386930e+00,-6.521490784848519517e+00,-6.354620693880011828e+00,2.758787951135691863e+00,-1.028157029508899356e+01,-8.793989700672570464e+00
-4.721022745187818392e-01,-5.955832573968029564e-01,9.535541611539004592e-01,1.039295079941777189e+01,-4.027526780915513527e+00,-9.294446836924974420e+00
-6.538973467101883763e+00,-6.514584512495497748e+00,-6.540068511637818993e+00,3.006448000213093330e+00,-8.519527272848785415e+00,-9.746202660422902397e+00
-6.167023275042870623e+00,-9.430820795544912372e+00,-9.304672843010695971e+00,-9.321938997297095852e+00,-1.063424825240504212e+01,-1.167824188300684618e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.713131787248300952e+00,-1.049041664171821431e+01,-1.060584872154219127e+01,-1.054470663948851161e+01,-1.349742982338970876e+01,-1.125461019122179529e+01
-3.035267407445025878e+00,-7.517408320303140101e+00,-7.593829602989920602e+00,-7.566957724838087707e+00,-9.756320991850369495e+00,-9.062945418820598675e+00
-2.109074080756335956e+00,-6.422645713144478741e+00,-6.507857045332618107e+00,-6.295089501978164748e+00,-1.080635420110714406e+01,-8.751361206881401955e+00
-6.378953261797004615e+00,-8.754640540149821959e+00,-8.720555678374704911e+00,-8.810004418603043064e+00,-1.041686089428546147e+01,-1.033217332425277313e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.134116026002425670e+00,-9.928253383187181313e+00,-9.514379376471900684e+00,-9.550616281935878860e+00,-1.187057536669996693e+01,-1.268187931983163708e+01
-2.301305027433676376e+00,-8.443659172998616569e+00,-8.473638125906296281e+00,-8.417083403622998006e+00,-1.045935952498886401e+01,-1.064308206562068548e+01
-5.433133241972248229e+00,-7.629115246366591663e+00,-7.618027840912240833e+00,-7.577990787779476101e+00,-9.237065952260198998e+00,-1.058059683419513597e+01
-4.061285320671077059e+00,-1.007412447345567763e+01,-1.030445110488876637e+01,-1.006675894592103049e+01,-1.214205181268157929e+01,-1.226194478316686087e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.709442812657426369e-01,-1.999000000000000221e-01,2.453765135099633676e-02,1.787252036752152051e+01,-2.390230820722226479e+00,-1.009900000000000020e+00
9.072779493396714301e+00,-3.333612053969720712e+00,-2.460819950169159220e+00,-2.474503190957046517e+00,-6.789715913564764449e+00,-5.845429225785270688e+00
-2.018044138757768557e+00,-3.008126845652328019e+00,-3.117225890975817926e+00,-2.989236164995272116e+00,-5.409032568411591413e+00,-5.426213696483469739e+00
3.864898907947628803e+00,-4.190530910414953958e+00,-4.372377027263286031e+00,-4.173783953835279448e+00,-9.173902836797370952e+00,-1.011656290591608887e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
